tweet,label
The CDC network that tracks #COVID19 hospitalization rates shows overall hospitalization rate increasing w/ rates increasing w/ age. Rates in ppl 65+ are highest at 39 per 100000 people. Ppl 65+ should take special precautions to prevent COVID-19. https://t.co/hxtYtJokBG https://t.co/NGaD1dgvHK,real
WHO says that asymptomatic people don't transmit coronavirus.,fake
Lemon bicarbonate as tea and green tea can treat and prevent coronavirus.,fake
Photo of an old Italian man crying after his health improved.,fake
@anak2422anak #UttarPradesh Govt. has decided to impose stricter lockdown on weekends as a measure to control coronavirus spread during the month of July. Kindly contact your district surveillance officer and share the details of your trip.,real
_People with COVID-19 have been misdiagnosed as having pneumonia and have been dying of thrombosis_,fake
Supermarkets in Germany will only open two days a week. A screenshot shows a report from the media outlet Focus.,fake
"Says the 2019 coronavirus ""causes sudden death syndrome.""",fake
"A heath worker draws the 'Gam-COVID-Vac', also known as 'Sputnik V', COVID-19 vaccine from a vial during a post-registration phase trial at the City Clinic #46 in Moscow, Russia, on Wednesday, Sept. 23, 2020. Photographer: Andrey Rudakov/Bloomberg. https://t.co/mMzCkh2kIT",fake
#IndiaFightsCorona: 📍According to the new guidelines there will be no restriction on Inter-State and Intra-State movement. #Unlock4 #StaySafe #IndiaWillWin Via @mygovindia https://t.co/O3yXoGffpy,real
".@realDonaldTrump has claimed that the U.S. has ""one of the lowest mortality rates in the world” from COVID-19. That's False. https://t.co/GdFjrXl032 https://t.co/k9KYDPJkvA",fake
RT @PIB_India: India has 3102 cases per million population one of the lowest in the world. Tests per million population are also continuo…,real
???The Supreme Court ruled today NO VOTING BY MAIL !!!??�,fake
_Kenya's 2022 general elections have been postponed by five years until 2027 and the government will use the election budget to fight coronavirus._,fake
NZ COVID Tracer has now recorded 621400 registered users. There have been 82287 posters created to date and 1604609 scans.,real
"About 8% of population ""may be infected and have antibodies"". The ""vast majority"" of people are still vulnerable to the disease says Sir Patrick as he warns that most people in Britain are still in danger of contracting #coronavirus. Live updates here: https://t.co/N2tOTQ6zuh https://t.co/drmAv7kmBA",real
Doctor Li Wenliang and a hospital in China suggest drinking tea for coronavirus patients.,fake
Even with the uncertainty of testing in Florida and elsewhere cases nationwide have trended down for the past week. Deaths however continue to climb towards a 7-day average of 1100. https://t.co/90hCt2XfJn,real
As of the 6th of July more than 70000 #COVID19 cases have been reported among indigenous peoples in the Americas and more than two thousand deaths. Most recently at least six cases have been reported among the Nahua people who live in the Peruvian Amazon-@DrTedros,real
Now this was 2001 tell me why 19 years later they say there is no vaccine,fake
Children under 18 years represent about 8.5% of reported #COVID19 cases with few deaths compared to other age groups &amp; usually mild disease. 👉 https://t.co/Cs7uxQRRMN https://t.co/l4gqfttYmg,real
COVID-19 Update There are 6 new cases of COVID-19 to report in New Zealand today. 2 are imported cases detected in MIQ facilities. 1 is a man in his 20s who arrived from the Philippines on 3/09/20 and was at a managed isolation facility when he tested positive on day 3.,real
RT @ani_digital: India's COVID-19 testing crosses 3 crore mark: Health Ministry Read @ANI Story | https://t.co/fzBnHQBTb1 https://t.co/NKs…,real
Central government has given permission for schools to re-open.,fake
The World Health Organisation has warned there is a 'real risk' of a second lockdown. Follow live 👇 https://t.co/NyZLPJyfxM,real
_Indian Prime Minister Narendra Modi has been selected as the leader of International COVID-19 task force._,fake
Truth About Brad Pitt And Jennifer Aniston’s Relationship During The Coronavirus Lockdown https://t.co/p3xkmRhYE4,fake
COVID-19 Update There are no new cases of COVID-19 to report in New Zealand today.​⁣ It has been 100 days since the last case of COVID-19 was acquired locally from an unknown source. We have 23 active cases of COVID-19 in managed isolation facilities.​⁣,real
Many States/UTs have performed better with more encouraging figures than the national average for Recovery Rate and Fatality Rate.,real
"A short documentary on why the United States is ruining the world by failing to do something about drinking bleach (known as MMS, or Miracle Mineral Solution) as a ""miracle cure"" for coronavirus. There are worse things to Google for. Send tweet!",fake
Coronavirus: Demonstrations in Madrid ahead of Monday's tough new lockdown measures https://t.co/qFai9g3sBD,real
#COVID19 cases declined in most states in the last 7 days but COVID-19 is widespread in many areas particularly in the upper Great Plains Midwest and South. Six states reported over 10000 new cases in the last week. See more data: https://t.co/CEcelDa6Hb. https://t.co/564xEJy0BO,real
Though pregnant women are less likely to contract coronavirus when they do they need intensive care more often. https://t.co/0tShDj79Rg,real
China is seeking court’s approval to kill all who tested positive with coronavirus.,fake
"Covid-19 skin rash website criticised for lack of BAME examples

website dedicated to sharing images of Covid-19-related skin rashes to help doctors and patients identify whether an unusual rash might be a sign of coronavirus infection https://t.co/ibf7nY6Err",fake
RT @CDCDirector: #COVID19 affects us all and it will take all of us working together to stop it. Together we are stronger and can achieve…,real
A government minister claims that Papad help produce antibodies to fight COVID-19 infection.,fake
As of today there are 1549 Dedicated #COVID19 hospitals 3092 Dedicated #COVID Health Centres 11555 #COVID_19 Care Centres and 12949 #QuarantineCentres #COVID__19 #COVIDー19 #COVIDUpdates #CoronaUpdates #coronavirus #CoronavirusIndia #CoronavirusUpdates #CoronavirusPandemic https://t.co/6vawRQI0Ph,real
India's tally of COVID-19 cases has crossed the 4 lakh mark out of which 227755 people have recovered so far. Senior Congress leader V Hanumantha Rao has tested positive for the coronavirus infection. #coronavirus #CoronavirusFacts https://t.co/fc93owlOb9,fake
WHO Director General Tedros Adhanom says COVID-19 outbreak is accelerating and we’ve not yet reached the peak globally. Jharkhand CM Hemant Soren goes into isolation after his colleagues test positive for COVID-19. #COVID19 #coronavirusFacts https://t.co/bb7nXxe2KB,fake
One new case of #COVID19 has been confirmed in Oyo state Nigeria As at 08:05 am on the 22nd of March there are 26 confirmed cases of #COVID19 in Nigeria Of the 26 confirmed cases 2 have been discharged with no death https://t.co/Usk6KoKgOy,real
Claim that according to the New York Times US ballistic-missile submarine USS Tennessee has eight confirmed cases. Since the submarine was on a mission for 119 days it indicated that the virus was originated from the US.,fake
Nashville Man Considers Becoming Supremacist of Some Sort https://t.co/dFCPqYPJOd #nashville #covid19 #whitesupremacy #swedish #asians,fake
"A French doctor is quoted as saying that US billionaire Bill Gates wants to sell a COVID-19 vaccine in Africa but it's poisonous and will ""destroy"" Africa.",fake
Our total number of confirmed cases of COVID-19 is now 1464 which is the number we report to the World Health Organization. ​ ​ Yesterday our laboratories processed 5417 tests bringing the total number of tests completed to date to 910853.,real
RT @MoHFW_INDIA: #IndiaFightsCorona Last 5 lakh recoveries have been recorded in only 8 days in comparison to preceding 5 lakh recoveries…,real
48 coronavirus patients found in quarantine center in Sultanpuri in Delhi India and all those belong to Jamaat.,fake
📢 #NCDCInTheNews ‘NCDC National Reference Laboratory Abuja has been selected as one of 12 laboratories in Africa to provide genomic sequencing capacity for #COVID19 on the continent’ https://t.co/MDwZVw9UVh,real
315 new cases of #COVID19; Lagos- 128 FCT-34 Rivers- 32 Edo- 28 Oyo- 22 Kaduna- 20 Gombe- 13 Ogun- 8 Plateau- 5 Delta- 7 Kwara- 7 Kano- 5 Bauchi- 4 Katsina- 2 12801 cases of #COVID19Nigeria Discharged: 4040 Deaths: 361 https://t.co/emGBvHicRg,real
Please disregard all rumours of new #COVID19 cases in Nigeria if it is not announced by @NCDCgov or @Fmohnigeria As at 10th of March there are 2 confirmed cases of COVID-19 in Nigeria. They are clinically stable &amp; are being managed at the Infectious Disease Hospital in Lagos https://t.co/TIRM5Nkalb,real
Big end of night update. @GavinNewsom put out a new number for California testing (8300 total) which really boosted things. We're seeing 38631 people tested up more than 10k since our 4pm ET update. CA and WA combined have now done ~48% of testing in our data. https://t.co/LSjuCN2vQg,real
India’s first CRISPR #COVID19 test has been approved for use in India Tata Group and @CSIR_IND Institute of Genomics &amp; Integrative Biology have indigenously developed CRISPR technology for detection of genomic sequence of #SARSCoV2 virus. Details: https://t.co/6k9ImeLsp0 https://t.co/geSIimhoJV,real
Do you have questions about #COVID19? Find answers to your questions on the updated #FAQ page: https://t.co/2RvG3dwBKT. https://t.co/3QRgRLkHic,real
Deaths stayed above 2000 today. New Jersey alone reported 460 deaths today. https://t.co/Fcj7uquV2k,real
76% of countries reported reductions in outpatient care attendance due to lower demand and other factors such as #COVID19 lockdowns and financial difficulties. 👉https://t.co/R5ssfz6cDl https://t.co/YXn76gqa9C,real
One person has been stabbed during a protest against the government in the neighbourhood of Moratalaz in Madrid.,fake
Panama Plans To Shut Down The Panama Canal https://t.co/HV5BE1OAux #coronavirus #cruiseships #panamacanal,fake
As India detected more #COVID19 cases in Mar-Apr 2020 fake misleading claims around the #pandemic rose. Most common were communal rumours followed by false guidelines/notifications per @boomlivein analysis. https://t.co/Xrey2nCS7N,fake
A Nigerian In Germany Has Developed A COVID-19 Herbal Cure,fake
Many of the 49 instances have to do with mask orders shutdowns and distancing. https://t.co/SjihwugEvu,real
The World Health Organization announced that SARS-CoV-2 can stay in the air for eight hours.,fake
Justin Trudeau Resigns Amidst Coronavirus Pandemic https://t.co/hKmcnbXSnB,fake
The delays in reporting from the long weekend will likely result in higher numbers from some states and territories later this week. Some states are already posting higher numbers many still much lower than last week's.,real
